SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,mission_mode,mission_state,seq,total
2025-12-15 00:39:43.063,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.163,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.363,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.563,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.763,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.863,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:43.963,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:44.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:45.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
