SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-15 01:41:19.550,SYSTEM_TIME,4045539,SYSTEM_TIME,0
2025-12-15 01:41:19.651,SYSTEM_TIME,4045639,SYSTEM_TIME,0
2025-12-15 01:41:19.750,SYSTEM_TIME,4045739,SYSTEM_TIME,0
2025-12-15 01:41:19.851,SYSTEM_TIME,4045839,SYSTEM_TIME,0
2025-12-15 01:41:19.950,SYSTEM_TIME,4045939,SYSTEM_TIME,0
2025-12-15 01:41:20.050,SYSTEM_TIME,4046039,SYSTEM_TIME,0
2025-12-15 01:41:20.150,SYSTEM_TIME,4046139,SYSTEM_TIME,0
2025-12-15 01:41:20.251,SYSTEM_TIME,4046239,SYSTEM_TIME,0
2025-12-15 01:41:20.350,SYSTEM_TIME,4046340,SYSTEM_TIME,0
2025-12-15 01:41:20.450,SYSTEM_TIME,4046439,SYSTEM_TIME,0
2025-12-15 01:41:20.550,SYSTEM_TIME,4046539,SYSTEM_TIME,0
2025-12-15 01:41:20.650,SYSTEM_TIME,4046639,SYSTEM_TIME,0
2025-12-15 01:41:20.750,SYSTEM_TIME,4046739,SYSTEM_TIME,0
2025-12-15 01:41:20.850,SYSTEM_TIME,4046839,SYSTEM_TIME,0
2025-12-15 01:41:20.951,SYSTEM_TIME,4046939,SYSTEM_TIME,0
2025-12-15 01:41:21.051,SYSTEM_TIME,4047039,SYSTEM_TIME,0
2025-12-15 01:41:21.150,SYSTEM_TIME,4047139,SYSTEM_TIME,0
2025-12-15 01:41:21.250,SYSTEM_TIME,4047239,SYSTEM_TIME,0
2025-12-15 01:41:21.350,SYSTEM_TIME,4047339,SYSTEM_TIME,0
2025-12-15 01:41:21.450,SYSTEM_TIME,4047439,SYSTEM_TIME,0
2025-12-15 01:41:21.550,SYSTEM_TIME,4047539,SYSTEM_TIME,0
2025-12-15 01:41:21.650,SYSTEM_TIME,4047639,SYSTEM_TIME,0
2025-12-15 01:41:21.750,SYSTEM_TIME,4047739,SYSTEM_TIME,0
2025-12-15 01:41:21.851,SYSTEM_TIME,4047840,SYSTEM_TIME,0
2025-12-15 01:41:21.950,SYSTEM_TIME,4047940,SYSTEM_TIME,0
2025-12-15 01:41:22.050,SYSTEM_TIME,4048039,SYSTEM_TIME,0
2025-12-15 01:41:22.150,SYSTEM_TIME,4048139,SYSTEM_TIME,0
2025-12-15 01:41:22.251,SYSTEM_TIME,4048239,SYSTEM_TIME,0
2025-12-15 01:41:22.351,SYSTEM_TIME,4048339,SYSTEM_TIME,0
2025-12-15 01:41:22.450,SYSTEM_TIME,4048439,SYSTEM_TIME,0
2025-12-15 01:41:22.551,SYSTEM_TIME,4048539,SYSTEM_TIME,0
2025-12-15 01:41:22.650,SYSTEM_TIME,4048639,SYSTEM_TIME,0
2025-12-15 01:41:22.750,SYSTEM_TIME,4048739,SYSTEM_TIME,0
2025-12-15 01:41:22.851,SYSTEM_TIME,4048839,SYSTEM_TIME,0
2025-12-15 01:41:22.951,SYSTEM_TIME,4048939,SYSTEM_TIME,0
2025-12-15 01:41:23.051,SYSTEM_TIME,4049040,SYSTEM_TIME,0
2025-12-15 01:41:23.151,SYSTEM_TIME,4049139,SYSTEM_TIME,0
2025-12-15 01:41:23.250,SYSTEM_TIME,4049239,SYSTEM_TIME,0
